Date,Time,Type,Broker,Currency,Exchage,Name,Ticker,Direction,Trade Status,Volume,Multiplier,Price,Cost,Abs(cost),过户费,Brokerage,印花税,Net Cost,Net Unit cost,CloseY,Current Cost,Unrealized PL,MTM,Unr/Delta,FullTicker
2017/7/4,13:07:46,Stock,招商,CNY,SH,招商银行,600036,B,C,800,1,22.9,18320,18320,0.37,5,0,-18325.37,-22.906708,25.14,24.49,1266.6336,-520,6.90%,SH600036
2017/7/4,13:07:23,Stock,招商,CNY,SZ,海康威视,2415,B,C,600,1,29.77,17862,17862,0,5,0,-17867,-29.77833333,29.64,29.23,-329,-246,-1.80%,SZ002415
2017/7/4,13:05:52,Stock,招商,CNY,SZ,海康威视,2415,B,C,600,1,29.79,17874,17874,0,5,0,-17879,-29.79833333,29.64,29.23,-341,-246,-1.90%,SZ002415
2017/7/4,13:03:33,Stock,招商,CNY,SZ,海康威视,2415,B,C,600,1,29.84,17904,17904,0,5,0,-17909,-29.84833333,29.64,29.23,-371,-246,-2.10%,SZ002415
2017/7/5,14:59:30,Stock,招商,CNY,SH,广汽集团,601238,S,C,-1900,1,26.25,-49875,49875,1,9.98,49.88,49814.15,-26.21797237,25.81,25.76,870.1475,95,1.70%,SH601238
2017/7/5,14:58:10,Stock,招商,CNY,SZ,小天鹅Ａ,418,S,C,-985,1,45.57,-44886.45,44886.45,0,8.98,44.89,44832.58,-45.5153124,45.05,45.13,379.53271,-78.8,0.80%,SZ000418
2017/7/5,14:57:58,Stock,招商,CNY,SH,贵州茅台,600519,S,C,-100,1,460.16,-46016,46016,0.92,9.2,46.02,45959.86,-459.5985648,491.63,484.06,-2446.14352,757,-5.30%,SH600519
2017/7/5,14:57:47,Stock,招商,CNY,SH,福耀玻璃,600660,S,C,-2000,1,25.34,-50680,50680,1.01,10.14,50.68,50618.17,-25.3090852,22.97,22.31,5998.1704,1320,11.80%,SH600660
2017/7/5,14:57:36,Stock,招商,CNY,SH,招商银行,600036,S,C,-3000,1,23.891,-71673,71673,1.43,14.33,71.67,71585.56,-23.86185398,25.14,24.49,-1884.43806,1950,-2.60%,SH600036
2017/7/5,14:57:26,Stock,招商,CNY,SZ,海康威视,2415,S,C,-3000,1,30.75,-92250,92250,0,18.45,92.25,92139.3,-30.7131,29.64,29.23,4449.3,1230,4.80%,SZ002415
2017/7/5,14:26:27,Stock,招商,CNY,SH,长江电力,600900,B,O,1300,1,15.18,19734,19734,0.39,5,0,-19739.39,-15.18414975,15.05,15.12,-83.39468,91,-0.40%,SH600900
2017/7/5,13:23:38,Stock,招商,CNY,SH,长江电力,600900,B,O,1300,1,15.28,19864,19864,0.4,5,0,-19869.4,-15.28415175,15.05,15.12,-213.39728,91,-1.10%,SH600900
2017/7/5,10:23:53,Stock,招商,CNY,SH,福耀玻璃,600660,B,C,800,1,24.68,19744,19744,0.39,5,0,-19749.39,-24.6867436,22.97,22.31,-1901.39488,-528,-9.60%,SH600660
2017/7/5,10:14:48,Stock,招商,CNY,SH,贵州茅台,600519,B,C,100,1,456.2,45620,45620,0.91,9.12,0,-45630.04,-456.300364,491.63,484.06,2775.9636,-757,6.10%,SH600519
2017/7/5,10:14:30,Stock,招商,CNY,SH,福耀玻璃,600660,B,C,800,1,24.87,19896,19896,0.4,5,0,-19901.4,-24.8767474,22.97,22.31,-2053.39792,-528,-10.30%,SH600660
2017/7/5,10:13:55,Stock,招商,CNY,SH,福耀玻璃,600660,B,C,800,1,24.88,19904,19904,0.4,5,0,-19909.4,-24.8867476,22.97,22.31,-2061.39808,-528,-10.40%,SH600660
2017/7/5,10:10:01,Stock,招商,CNY,SH,招商银行,600036,B,C,800,1,22.95,18360,18360,0.37,5,0,-18365.37,-22.956709,25.14,24.49,1226.6328,-520,6.70%,SH600036
2017/7/5,10:08:07,Stock,招商,CNY,SH,福耀玻璃,600660,B,C,1600,1,24.88,39808,39808,0.8,7.96,0,-39816.76,-24.8854736,22.97,22.31,-4120.75776,-1056,-10.40%,SH600660
2017/7/5,9:52:24,Stock,招商,CNY,SH,招商银行,600036,B,C,800,1,22.92,18336,18336,0.37,5,0,-18341.37,-22.9267084,25.14,24.49,1250.63328,-520,6.80%,SH600036
2017/7/6,14:59:50,Stock,招商,CNY,SH,福耀玻璃,600660,S,C,-2000,1,25.09,-50180,50180,1,10.04,50.18,50118.78,-25.0593902,22.97,22.31,5498.7804,1320,11.00%,SH600660
2017/7/6,14:56:59,Stock,招商,CNY,SH,创业环保,600874,B,C,900,1,20.2,18180,18180,0.36,5,0,-18185.36,-20.20595956,17.01,17.08,-2813.3636,63,-15.50%,SH600874
2017/7/6,14:51:48,Stock,招商,CNY,SZ,海康威视,2415,S,C,-3600,1,30.82,-110952,110952,0,22.19,110.95,110818.86,-30.78301656,29.64,29.23,5590.8596,1476,5.00%,SZ002415
2017/7/6,14:51:08,Stock,招商,CNY,SH,招商银行,600036,S,C,-4500,1,23.99,-107955,107955,2.16,21.59,107.96,107823.29,-23.96073109,25.14,24.49,-2381.7101,2925,-2.20%,SH600036
2017/7/6,14:43:57,Stock,招商,CNY,SZ,小天鹅Ａ,418,B,C,400,1,45.4,18160,18160,0,5,0,-18165,-45.4125,45.05,45.13,-113,32,-0.60%,SZ000418
2017/7/6,13:09:16,Stock,招商,CNY,SH,凯乐科技,600260,B,C,700,1,27.29,19103,19103,0.38,5,0,-19108.38,-27.29768866,26.05,26.52,-544.38206,329,-2.80%,SH600260
2017/7/6,13:08:56,Stock,招商,CNY,SH,创业环保,600874,B,C,900,1,20.25,18225,18225,0.36,5,0,-18230.36,-20.25596056,17.01,17.08,-2858.3645,63,-15.70%,SH600874
2017/7/6,13:05:01,Stock,招商,CNY,SZ,海康威视,2415,B,C,600,1,30.26,18156,18156,0,5,0,-18161,-30.26833333,29.64,29.23,-623,-246,-3.40%,SZ002415
2017/7/6,13:02:24,Stock,招商,CNY,SZ,海康威视,2415,B,C,600,1,30.26,18156,18156,0,5,0,-18161,-30.26833333,29.64,29.23,-623,-246,-3.40%,SZ002415
2017/7/6,13:02:11,Stock,招商,CNY,SZ,小天鹅Ａ,418,B,C,400,1,45.41,18164,18164,0,5,0,-18169,-45.4225,45.05,45.13,-117,32,-0.60%,SZ000418
2017/7/6,13:01:28,Stock,招商,CNY,SZ,海康威视,2415,B,C,600,1,30.22,18132,18132,0,5,0,-18137,-30.22833333,29.64,29.23,-599,-246,-3.30%,SZ002415
2017/7/6,9:36:36,Stock,招商,CNY,SH,创业环保,600874,B,C,900,1,20.5,18450,18450,0.37,5,0,-18455.37,-20.50596556,17.01,17.08,-3083.369,63,-16.70%,SH600874
2017/7/6,9:36:23,Stock,招商,CNY,SH,凯乐科技,600260,B,C,700,1,27.66,19362,19362,0.39,5,0,-19367.39,-27.66769606,26.05,26.52,-803.38724,329,-4.10%,SH600260
2017/7/6,9:36:09,Stock,招商,CNY,SH,方大炭素,600516,B,C,1200,1,15.64,18768,18768,0.38,5,0,-18773.38,-15.64447947,29.85,29.85,17046.62464,0,90.80%,SH600516
2017/7/6,9:35:58,Stock,招商,CNY,SZ,三花智控,2050,B,C,1100,1,16.94,18634,18634,0,5,0,-18639,-16.94454545,16.11,16.01,-1028,-110,-5.50%,SZ002050
2017/7/6,9:35:25,Stock,招商,CNY,SH,长江电力,600900,B,O,1300,1,15.17,19721,19721,0.39,5,0,-19726.39,-15.17414955,15.05,15.12,-70.39442,91,-0.40%,SH600900
2017/7/7,14:59:48,Stock,招商,CNY,SZ,三花智控,2050,S,C,-1100,1,16.89,-18579,18579,0,5,18.58,18555.42,-16.86856364,16.11,16.01,944.42,110,5.10%,SZ002050
2017/7/7,14:59:28,Stock,招商,CNY,SH,中国人寿,601628,S,C,-2000,1,27.45,-54900,54900,1.1,10.98,54.9,54833.02,-27.416511,27.12,27.02,793.022,200,1.40%,SH601628
2017/7/7,14:59:03,Stock,招商,CNY,SH,创业环保,600874,S,C,-1400,1,19.98,-27972,27972,0.56,5.59,27.97,27937.88,-19.95562583,17.01,17.08,4025.87616,-98,14.40%,SH600874
2017/7/7,14:57:16,Stock,招商,CNY,SH,凯乐科技,600260,S,C,-1000,1,28.11,-28110,28110,0.56,5.62,28.11,28075.71,-28.0757058,26.05,26.52,1555.7058,-470,5.50%,SH600260
2017/7/7,14:56:40,Stock,招商,CNY,SH,广汽集团,601238,S,C,-2000,1,26.72,-53440,53440,1.07,10.69,53.44,53374.8,-26.6874016,25.81,25.76,1854.8032,100,3.50%,SH601238
2017/7/7,14:54:14,Stock,招商,CNY,SZ,格力电器,651,S,C,-1100,1,38.45,-42295,42295,0,8.46,42.3,42244.24,-38.40385545,38.82,38.16,268.241,726,0.60%,SZ000651
2017/7/7,14:53:51,Stock,招商,CNY,SH,福耀玻璃,600660,S,C,-2000,1,24.64,-49280,49280,0.99,9.86,49.28,49219.88,-24.6099392,22.97,22.31,4599.8784,1320,9.30%,SH600660
2017/7/7,14:53:03,Stock,招商,CNY,SH,创业环保,600874,S,C,-1300,1,19.92,-25896,25896,0.52,5.18,25.9,25864.4,-19.89569452,17.01,17.08,3660.40288,-91,14.10%,SH600874
2017/7/7,14:52:52,Stock,招商,CNY,SZ,小天鹅Ａ,418,S,C,-2615,1,44.2,-115583,115583,0,23.12,115.58,115444.3,-44.14696115,45.05,45.13,-2570.6466,-209.2,-2.20%,SZ000418
2017/7/7,14:52:32,Stock,招商,CNY,SH,招商银行,600036,S,C,-3000,1,23.26,-69780,69780,1.4,13.96,69.78,69694.87,-23.2316228,25.14,24.49,-3775.1316,1950,-5.40%,SH600036
2017/7/7,14:52:18,Stock,招商,CNY,SH,贵州茅台,600519,S,C,-200,1,446.28,-89256,89256,1.79,17.85,89.26,89147.1,-445.7355184,491.63,484.06,-7664.89632,1514,-8.60%,SH600519
2017/7/7,14:52:09,Stock,招商,CNY,SZ,海康威视,2415,S,C,-2700,1,30.24,-81648,81648,0,16.33,81.65,81550.02,-30.20371126,29.64,29.23,2629.0204,1107,3.20%,SZ002415
2017/7/7,14:51:59,Stock,招商,CNY,SZ,大族激光,2008,S,C,-2300,1,37.17,-85491,85491,0,17.1,85.49,85388.41,-37.12539643,35.19,35.19,4451.4118,0,5.20%,SZ002008
2017/7/7,14:51:45,Stock,招商,CNY,SH,福耀玻璃,600660,S,C,-2300,1,24.64,-56672,56672,1.13,11.33,56.67,56602.86,-24.60994007,22.97,22.31,5289.86216,1518,9.30%,SH600660
2017/7/7,14:51:33,Stock,招商,CNY,SH,福耀玻璃,600660,S,C,-2200,1,24.63,-54186,54186,1.08,10.84,54.19,54119.89,-24.59994958,22.97,22.31,5037.88908,1452,9.30%,SH600660
2017/7/7,14:46:18,Stock,招商,CNY,SZ,小天鹅Ａ,418,S,C,-1000,1,44.21,-44210,44210,0,8.84,44.21,44156.95,-44.156948,45.05,45.13,-973.052,-80,-2.20%,SZ000418
2017/7/7,14:23:17,Stock,招商,CNY,SZ,大族激光,2008,B,C,200,1,36.8,7360,7360,0,5,0,-7365,-36.825,35.19,35.19,-327,0,-4.40%,SZ002008
2017/7/7,13:14:11,Stock,招商,CNY,SH,创业环保,600874,B,C,1000,1,20,20000,20000,0.4,5,0,-20005.4,-20.0054,17.01,17.08,-2925.4,70,-14.60%,SH600874
2017/7/7,10:31:07,Stock,招商,CNY,SZ,赣锋锂业,2460,B,C,400,1,49.64,19856,19856,0,5,0,-19861,-49.6525,63.85,62.1,4979,-700,25.10%,SZ002460
2017/7/7,10:19:47,Stock,招商,CNY,SH,长江电力,600900,B,O,1300,1,15.16,19708,19708,0.39,5,0,-19713.39,-15.16414935,15.05,15.12,-57.39416,91,-0.30%,SH600900
2017/7/7,10:05:16,Stock,招商,CNY,SH,长江电力,600900,B,O,1300,1,15.2,19760,19760,0.4,5,0,-19765.4,-15.20415015,15.05,15.12,-109.3952,91,-0.60%,SH600900
2017/7/7,9:59:42,Stock,招商,CNY,SH,创业环保,600874,B,C,900,1,20.25,18225,18225,0.36,5,0,-18230.36,-20.25596056,17.01,17.08,-2858.3645,63,-15.70%,SH600874
2017/7/7,9:58:41,Stock,招商,CNY,SZ,三花智控,2050,B,C,1100,1,16.94,18634,18634,0,5,0,-18639,-16.94454545,16.11,16.01,-1028,-110,-5.50%,SZ002050
2017/7/7,9:57:12,Stock,招商,CNY,SH,长江电力,600900,B,O,1300,1,15.21,19773,19773,0.4,5,0,-19778.4,-15.21415035,15.05,15.12,-122.39546,91,-0.60%,SH600900
2017/7/7,9:45:34,Stock,招商,CNY,SH,创业环保,600874,B,C,900,1,20.14,18126,18126,0.36,5,0,-18131.36,-20.14595836,17.01,17.08,-2759.36252,63,-15.20%,SH600874
2017/7/10,14:59:54,Stock,招商,CNY,SH,凯乐科技,600260,S,C,-200,1,27.29,-5458,5458,0.11,5,5.46,5447.43,-27.2371542,26.05,26.52,143.43084,-94,2.60%,SH600260
2017/7/10,14:59:04,Stock,招商,CNY,SZ,赣锋锂业,2460,S,C,-200,1,50.18,-10036,10036,0,5,10.04,10020.96,-50.1048,63.85,62.1,-2399.04,350,-23.90%,SZ002460
2017/7/10,14:58:41,Stock,招商,CNY,SH,方大炭素,600516,S,C,-600,1,18.8,-11280,11280,0.23,5,11.28,11263.49,-18.77249067,29.85,29.85,-6646.5056,0,-58.90%,SH600516
2017/7/10,14:59:29,Stock,招商,CNY,SH,招商银行,600036,S,C,-800,1,23.26,-18608,18608,0.37,5,18.61,18584.02,-23.2300223,25.14,24.49,-1007.98216,520,-5.40%,SH600036
2017/7/10,14:59:37,Stock,招商,CNY,SH,上汽集团,600104,S,C,-1400,1,31.49,-44086,44086,0.88,8.82,44.09,44032.21,-31.45157934,29.61,29.72,2424.21108,-154,5.50%,SH600104
2017/7/10,14:58:52,Stock,招商,CNY,SH,创业环保,600874,S,C,-1400,1,19.31,-27034,27034,0.54,5.41,27.03,27001.02,-19.28644466,17.01,17.08,3089.02252,-98,11.40%,SH600874
2017/7/10,9:52:37,Stock,招商,CNY,SH,陕西煤业,601225,B,C,2300,1,8.53,19619,19619,0.39,5,0,-19624.39,-8.532344513,8.28,7.62,-2098.39238,-1518,-10.70%,SH601225
2017/7/11,14:56:46,Stock,招商,CNY,SZ,格力电器,651,S,C,-500,1,41.53,-20765,20765,0,5,20.77,20739.23,-41.47846,38.82,38.16,1659.23,330,8.00%,SZ000651
2017/7/11,14:56:32,Stock,招商,CNY,SH,陕西煤业,601225,S,C,-2300,1,7.93,-18239,18239,0.36,5,18.24,18215.4,-7.919737052,8.28,7.62,689.39522,1518,3.80%,SH601225
2017/7/11,14:56:05,Stock,招商,CNY,SH,广汽集团,601238,S,C,-1900,1,25.9,-49210,49210,0.98,9.84,49.21,49149.96,-25.868402,25.81,25.76,205.9638,95,0.40%,SH601238
2017/7/11,14:55:56,Stock,招商,CNY,SH,上汽集团,600104,S,C,-1400,1,31.9,-44660,44660,0.89,8.93,44.66,44605.51,-31.861082,29.61,29.72,2997.5148,-154,6.70%,SH600104
2017/7/11,14:55:48,Stock,招商,CNY,SZ,大族激光,2008,S,C,-1800,1,36.15,-65070,65070,0,13.01,65.07,64991.92,-36.10662,35.19,35.19,1649.916,0,2.50%,SZ002008
2017/7/11,14:55:32,Stock,招商,CNY,SZ,海康威视,2415,S,C,-2800,1,30.58,-85624,85624,0,17.12,85.62,85521.26,-30.54330543,29.64,29.23,3677.2552,1148,4.30%,SZ002415
2017/7/11,14:55:05,Stock,招商,CNY,SH,凯乐科技,600260,S,C,-200,1,26.55,-5310,5310,0.11,5,5.31,5299.58,-26.497919,26.05,26.52,-4.4162,-94,-0.10%,SH600260
2017/7/11,14:54:47,Stock,招商,CNY,SZ,赣锋锂业,2460,S,C,-200,1,48.78,-9756,9756,0,5,9.76,9741.24,-48.7062,63.85,62.1,-2678.76,350,-27.50%,SZ002460
2017/7/11,14:54:38,Stock,招商,CNY,SH,方大炭素,600516,S,C,-600,1,18.56,-11136,11136,0.22,5,11.14,11119.64,-18.5327288,29.85,29.85,-6790.36272,0,-61.00%,SH600516
2017/7/11,14:54:16,Stock,招商,CNY,SH,创业环保,600874,S,C,-1400,1,17.95,-25130,25130,0.5,5.03,25.13,25099.34,-17.928101,17.01,17.08,1187.3414,-98,4.70%,SH600874
2017/7/11,13:45:37,Stock,招商,CNY,SH,凯乐科技,600260,B,C,700,1,26.51,18557,18557,0.37,5,0,-18562.37,-26.51767306,26.05,26.52,1.62886,329,0.00%,SH600260
2017/7/11,13:45:23,Stock,招商,CNY,SH,凯乐科技,600260,B,C,700,1,26.48,18536,18536,0.37,5,0,-18541.37,-26.48767246,26.05,26.52,22.62928,329,0.10%,SH600260
2017/7/11,10:59:26,Stock,招商,CNY,SH,上汽集团,600104,B,C,600,1,31.56,18936,18936,0.38,5,0,-18941.38,-31.56896453,29.61,29.72,-1109.37872,66,-5.90%,SH600104
2017/7/11,10:58:49,Stock,招商,CNY,SH,招商银行,600036,B,C,800,1,23.7,18960,18960,0.38,5,0,-18965.38,-23.706724,25.14,24.49,626.6208,-520,3.30%,SH600036
2017/7/11,10:58:33,Stock,招商,CNY,SH,凯乐科技,600260,B,C,700,1,27.14,18998,18998,0.38,5,0,-19003.38,-27.14768566,26.05,26.52,-439.37996,329,-2.30%,SH600260
2017/7/11,10:58:11,Stock,招商,CNY,SH,凯乐科技,600260,B,C,700,1,27.18,19026,19026,0.38,5,0,-19031.38,-27.18768646,26.05,26.52,-467.38052,329,-2.50%,SH600260
2017/7/11,10:58:00,Stock,招商,CNY,SH,招商银行,600036,B,C,800,1,23.7,18960,18960,0.38,5,0,-18965.38,-23.706724,25.14,24.49,626.6208,-520,3.30%,SH600036
2017/7/11,10:57:42,Stock,招商,CNY,SH,招商银行,600036,B,C,800,1,23.71,18968,18968,0.38,5,0,-18973.38,-23.7167242,25.14,24.49,618.62064,-520,3.30%,SH600036
2017/7/11,10:57:37,Stock,招商,CNY,SH,招商银行,600036,B,C,800,1,23.71,18968,18968,0.38,5,0,-18973.38,-23.7167242,25.14,24.49,618.62064,-520,3.30%,SH600036
2017/7/11,10:57:19,Stock,招商,CNY,SH,上汽集团,600104,B,C,600,1,31.56,18936,18936,0.38,5,0,-18941.38,-31.56896453,29.61,29.72,-1109.37872,66,-5.90%,SH600104
2017/7/11,10:57:08,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.17,18085,18085,0,5,0,-18090,-36.18,35.19,35.19,-495,0,-2.70%,SZ002008
2017/7/11,10:52:21,Stock,招商,CNY,SZ,大族激光,2008,B,C,1000,1,36.31,36310,36310,0,7.26,0,-36317.26,-36.317262,35.19,35.19,-1127.262,0,-3.10%,SZ002008
2017/7/11,10:49:47,Stock,招商,CNY,SH,创业环保,600874,B,C,1000,1,18.97,18970,18970,0.38,5,0,-18975.38,-18.9753794,17.01,17.08,-1895.3794,70,-10.00%,SH600874
2017/7/11,10:49:24,Stock,招商,CNY,SH,陕西煤业,601225,B,C,2400,1,8.05,19320,19320,0.39,5,0,-19325.39,-8.052244333,8.28,7.62,-1037.3864,-1584,-5.40%,SH601225
2017/7/11,10:48:52,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.3,18150,18150,0,5,0,-18155,-36.31,35.19,35.19,-560,0,-3.10%,SZ002008
2017/7/11,10:48:29,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.308,18154,18154,0,5,0,-18159,-36.318,35.19,35.19,-564,0,-3.10%,SZ002008
2017/7/11,10:47:44,Stock,招商,CNY,SH,东方证券,600958,B,C,1300,1,14.68,19084,19084,0.38,5,0,-19089.38,-14.68413975,15.55,14.78,124.61832,-1001,0.70%,SH600958
2017/7/11,10:47:27,Stock,招商,CNY,SH,广汽集团,601238,B,C,700,1,25.91,18137,18137,0.36,5,0,-18142.36,-25.91766106,25.81,25.76,-110.36274,-35,-0.60%,SH601238
2017/7/11,10:47:16,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.27,18135,18135,0,5,0,-18140,-36.28,35.19,35.19,-545,0,-3.00%,SZ002008
2017/7/11,10:00:49,Stock,招商,CNY,SH,广汽集团,601238,B,C,700,1,25.92,18144,18144,0.36,5,0,-18149.36,-25.92766126,25.81,25.76,-117.36288,-35,-0.60%,SH601238
2017/7/11,10:00:34,Stock,招商,CNY,SH,上汽集团,600104,B,C,600,1,31.42,18852,18852,0.38,5,0,-18857.38,-31.42896173,29.61,29.72,-1025.37704,66,-5.40%,SH600104
2017/7/11,9:59:43,Stock,招商,CNY,SH,上汽集团,600104,B,C,600,1,31.41,18846,18846,0.38,5,0,-18851.38,-31.41896153,29.61,29.72,-1019.37692,66,-5.40%,SH600104
2017/7/11,9:59:29,Stock,招商,CNY,SZ,三花智控,2050,B,C,1200,1,16.34,19608,19608,0,5,0,-19613,-16.34416667,16.11,16.01,-401,-120,-2.00%,SZ002050
2017/7/11,9:59:17,Stock,招商,CNY,SH,广汽集团,601238,B,C,700,1,25.94,18158,18158,0.36,5,0,-18163.36,-25.94766166,25.81,25.76,-131.36316,-35,-0.70%,SH601238
2017/7/11,9:59:03,Stock,招商,CNY,SH,上汽集团,600104,B,C,600,1,31.39,18834,18834,0.38,5,0,-18839.38,-31.39896113,29.61,29.72,-1007.37668,66,-5.30%,SH600104
2017/7/11,9:58:51,Stock,招商,CNY,SH,上汽集团,600104,B,C,1200,1,31.39,37668,37668,0.75,7.53,0,-37676.29,-31.3969058,29.61,29.72,-2012.28696,132,-5.30%,SH600104
2017/7/11,9:57:33,Stock,招商,CNY,SH,东方证券,600958,B,C,1300,1,14.73,19149,19149,0.38,5,0,-19154.38,-14.73414075,15.55,14.78,59.61702,-1001,0.30%,SH600958
2017/7/11,9:57:24,Stock,招商,CNY,SH,陕西煤业,601225,B,C,2400,1,8.13,19512,19512,0.39,5,0,-19517.39,-8.132245933,8.28,7.62,-1229.39024,-1584,-6.30%,SH601225
2017/7/11,9:57:12,Stock,招商,CNY,SZ,三花智控,2050,B,C,1200,1,16.36,19632,19632,0,5,0,-19637,-16.36416667,16.11,16.01,-425,-120,-2.20%,SZ002050
2017/7/11,9:56:11,Stock,招商,CNY,SH,陕西煤业,601225,B,C,2400,1,8.15,19560,19560,0.39,5,0,-19565.39,-8.152246333,8.28,7.62,-1277.3912,-1584,-6.50%,SH601225
2017/7/11,9:55:56,Stock,招商,CNY,SZ,三花智控,2050,B,C,1200,1,16.38,19656,19656,0,5,0,-19661,-16.38416667,16.11,16.01,-449,-120,-2.30%,SZ002050
2017/7/11,9:55:47,Stock,招商,CNY,SH,陕西煤业,601225,B,C,2400,1,8.16,19584,19584,0.39,5,0,-19589.39,-8.162246533,8.28,7.62,-1301.39168,-1584,-6.60%,SH601225
2017/7/11,9:55:36,Stock,招商,CNY,SH,广汽集团,601238,B,C,700,1,26.01,18207,18207,0.36,5,0,-18212.36,-26.01766306,25.81,25.76,-180.36414,-35,-1.00%,SH601238
2017/7/11,9:55:22,Stock,招商,CNY,SZ,三花智控,2050,B,C,1200,1,16.38,19656,19656,0,5,0,-19661,-16.38416667,16.11,16.01,-449,-120,-2.30%,SZ002050
2017/7/11,9:54:32,Stock,招商,CNY,SZ,三花智控,2050,B,C,1200,1,16.4,19680,19680,0,5,0,-19685,-16.40416667,16.11,16.01,-473,-120,-2.40%,SZ002050
2017/7/11,9:54:21,Stock,招商,CNY,SZ,三花智控,2050,B,C,1200,1,16.38,19656,19656,0,5,0,-19661,-16.38416667,16.11,16.01,-449,-120,-2.30%,SZ002050
2017/7/11,9:54:04,Stock,招商,CNY,SH,陕西煤业,601225,B,C,2400,1,8.15,19560,19560,0.39,5,0,-19565.39,-8.152246333,8.28,7.62,-1277.3912,-1584,-6.50%,SH601225
2017/7/11,9:51:45,Stock,招商,CNY,SZ,海康威视,2415,B,C,600,1,29.7,17820,17820,0,5,0,-17825,-29.70833333,29.64,29.23,-287,-246,-1.60%,SZ002415
2017/7/11,9:51:36,Stock,招商,CNY,SH,上汽集团,600104,B,C,600,1,31.61,18966,18966,0.38,5,0,-18971.38,-31.61896553,29.61,29.72,-1139.37932,66,-6.00%,SH600104
2017/7/11,9:51:24,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.24,18120,18120,0,5,0,-18125,-36.25,35.19,35.19,-530,0,-2.90%,SZ002008
2017/7/11,9:50:51,Stock,招商,CNY,SH,东方证券,600958,B,C,2600,1,14.78,38428,38428,0.77,7.69,0,-38436.45,-14.7832516,15.55,14.78,-8.45416,-2002,0.00%,SH600958
2017/7/11,9:50:29,Stock,招商,CNY,SH,广汽集团,601238,B,C,1500,1,26.05,39075,39075,0.78,7.82,0,-39083.6,-26.055731,25.81,25.76,-443.5965,-75,-1.10%,SH601238
2017/7/11,9:50:09,Stock,招商,CNY,SH,上汽集团,600104,B,C,1500,1,31.61,47415,47415,0.95,9.48,0,-47425.43,-31.6169542,29.61,29.72,-2845.4313,165,-6.00%,SH600104
2017/7/11,9:48:49,Stock,招商,CNY,SH,上汽集团,600104,B,C,1500,1,31.58,47370,47370,0.95,9.47,0,-47380.42,-31.5869476,29.61,29.72,-2800.4214,165,-5.90%,SH600104
2017/7/11,9:48:27,Stock,招商,CNY,SH,广汽集团,601238,B,C,2000,1,26.11,52220,52220,1.04,10.44,0,-52231.49,-26.1157442,25.81,25.76,-711.4884,-100,-1.40%,SH601238
2017/7/11,9:48:14,Stock,招商,CNY,SH,上汽集团,600104,B,C,1500,1,31.56,47340,47340,0.95,9.47,0,-47350.41,-31.5669432,29.61,29.72,-2770.4148,165,-5.90%,SH600104
2017/7/11,9:48:02,Stock,招商,CNY,SZ,海康威视,2415,B,C,1000,1,29.68,29680,29680,0,5.94,0,-29685.94,-29.685936,29.64,29.23,-455.936,-410,-1.50%,SZ002415
2017/7/11,9:47:42,Stock,招商,CNY,SZ,海康威视,2415,B,C,1000,1,29.69,29690,29690,0,5.94,0,-29695.94,-29.695938,29.64,29.23,-465.938,-410,-1.60%,SZ002415
2017/7/11,9:47:08,Stock,招商,CNY,SH,上汽集团,600104,B,C,600,1,31.6,18960,18960,0.38,5,0,-18965.38,-31.60896533,29.61,29.72,-1133.3792,66,-6.00%,SH600104
2017/7/11,9:46:54,Stock,招商,CNY,SH,上汽集团,600104,B,C,600,1,31.61,18966,18966,0.38,5,0,-18971.38,-31.61896553,29.61,29.72,-1139.37932,66,-6.00%,SH600104
2017/7/11,9:46:33,Stock,招商,CNY,SZ,海康威视,2415,B,C,600,1,29.75,17850,17850,0,5,0,-17855,-29.75833333,29.64,29.23,-317,-246,-1.80%,SZ002415
2017/7/11,9:46:15,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.23,18115,18115,0,5,0,-18120,-36.24,35.19,35.19,-525,0,-2.90%,SZ002008
2017/7/11,9:44:33,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.27,18135,18135,0,5,0,-18140,-36.28,35.19,35.19,-545,0,-3.00%,SZ002008
2017/7/11,9:44:11,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.3,18150,18150,0,5,0,-18155,-36.31,35.19,35.19,-560,0,-3.10%,SZ002008
2017/7/11,9:43:59,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.31,18155,18155,0,5,0,-18160,-36.32,35.19,35.19,-565,0,-3.10%,SZ002008
2017/7/11,9:43:39,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.3,18150,18150,0,5,0,-18155,-36.31,35.19,35.19,-560,0,-3.10%,SZ002008
2017/7/11,9:43:25,Stock,招商,CNY,SZ,大族激光,2008,B,C,500,1,36.28,18140,18140,0,5,0,-18145,-36.29,35.19,35.19,-550,0,-3.00%,SZ002008
